Estacao	Data	Hora	Precipitacao	TempMaxima	TempMinima	Insolacao	Evaporacao Piche	Temp Comp Media	Umidade Relativa Media	Velocidade do Vento Media
83565	31/03/2007	1200	0	sv	21.9	sv	sv	sv	sv	sv
83565	01/04/2007	0	sv	33.6	sv	8.8	1.5	27.62	70.25	0
83565	01/04/2007	1200	0	sv	21.5	sv	sv	sv	sv	sv
83565	02/04/2007	0	sv	33.6	sv	9.3	1.1	27.58	62.75	0.666667
83565	02/04/2007	1200	6.6	sv	22.1	sv	sv	sv	sv	sv
83565	03/04/2007	0	sv	34.2	sv	10.5	5	27.98	56.5	0.666667
83565	03/04/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	04/04/2007	0	sv	34.4	sv	10.4	7	27.74	55.25	0.333333
83565	04/04/2007	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	05/04/2007	0	sv	34	sv	9.8	6.3	28.14	62	1
83565	05/04/2007	1200	0	sv	22.7	sv	sv	sv	sv	sv
83565	06/04/2007	0	sv	33.4	sv	7.7	4.4	26.18	71.75	2
83565	06/04/2007	1200	0	sv	22.7	sv	sv	sv	sv	sv
83565	07/04/2007	0	sv	29	sv	2.2	2.9	25.2	78.25	1
83565	07/04/2007	1200	0	sv	21.7	sv	sv	sv	sv	sv
83565	08/04/2007	0	sv	28.6	sv	4.3	3.2	23.04	87.5	0
83565	08/04/2007	1200	9.8	sv	18.9	sv	sv	sv	sv	sv
83565	09/04/2007	0	sv	29	sv	9.1	1.7	23.8	75.25	1.666.667
83565	09/04/2007	1200	13	sv	20.1	sv	sv	sv	sv	sv
83565	10/04/2007	0	sv	31.2	sv	10.1	3.7	24.2	69.25	0.666667
83565	10/04/2007	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	11/04/2007	0	sv	33.6	sv	10.3	3.6	26.3	58.5	0
83565	11/04/2007	1200	0	sv	19.3	sv	sv	sv	sv	sv
83565	12/04/2007	0	sv	33	sv	7.9	2.7	26.62	62	1.666.667
83565	12/04/2007	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	13/04/2007	0	sv	31.2	sv	0.5	1.7	25.78	68	0.333333
83565	13/04/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	14/04/2007	0	sv	32.6	sv	9.7	1.2	26.34	62.25	1.666.667
83565	14/04/2007	1200	0	sv	20.5	sv	sv	sv	sv	sv
83565	15/04/2007	0	sv	33	sv	9.4	1.3	26.74	61	1
83565	15/04/2007	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	16/04/2007	0	sv	33	sv	9.7	1.2	26.72	61.75	1
83565	16/04/2007	1200	0	sv	20.2	sv	sv	sv	sv	sv
83565	17/04/2007	0	sv	32.8	sv	10.3	0.5	26.46	58.75	0.666667
83565	17/04/2007	1200	0	sv	20.7	sv	sv	sv	sv	sv
83565	18/04/2007	0	sv	30.8	sv	10.3	2.2	24.78	60.5	1
83565	18/04/2007	1200	0	sv	18.3	sv	sv	sv	sv	sv
83565	19/04/2007	0	sv	31.8	sv	10.4	5.6	25.38	64	0.333333
83565	19/04/2007	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	20/04/2007	0	sv	29.2	sv	9.7	6.2	23.5	77.25	1.666.667
83565	20/04/2007	1200	0	sv	18.7	sv	sv	sv	sv	sv
83565	21/04/2007	0	sv	30.8	sv	10.1	3.4	25.3	68.25	0.666667
83565	21/04/2007	1200	0	sv	19.3	sv	sv	sv	sv	sv
83565	22/04/2007	0	sv	32	sv	10.1	2.2	25.94	65.5	0.666667
83565	22/04/2007	1200	0	sv	19.5	sv	sv	sv	sv	sv
83565	23/04/2007	0	sv	33	sv	10.2	1.5	27.14	62.25	1.666.667
83565	23/04/2007	1200	0	sv	21.3	sv	sv	sv	sv	sv
83565	24/04/2007	0	sv	34.6	sv	6	5.3	27.1	64.25	1.666.667
83565	24/04/2007	1200	0	sv	20.9	sv	sv	sv	sv	sv
83565	25/04/2007	0	sv	32.2	sv	2.9	4.4	26.3	79.5	0.666667
83565	25/04/2007	1200	17.2	sv	20.9	sv	sv	sv	sv	sv
83565	26/04/2007	0	sv	33.4	sv	8.9	3.4	25.26	77.75	1.333.333
83565	26/04/2007	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	27/04/2007	0	sv	24.8	sv	0.5	2.8	22.74	86.75	1.666.667
83565	27/04/2007	1200	44.4	sv	20.7	sv	sv	sv	sv	sv
83565	28/04/2007	0	sv	27.4	sv	5.9	2.3	22.16	75.5	1.333.333
83565	28/04/2007	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	29/04/2007	0	sv	30.2	sv	9.6	3.3	24.46	70.5	1.666.667
83565	29/04/2007	1200	0	sv	18.3	sv	sv	sv	sv	sv
83565	30/04/2007	0	sv	31	sv	9.6	4.4	25.66	69.5	0.666667
83565	30/04/2007	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	01/05/2007	0	sv	31.8	sv	9.4	2.7	25.94	62.25	1
83565	01/05/2007	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	02/05/2007	0	sv	32.6	sv	9.8	2.1	25.38	56.5	1.333.333
83565	02/05/2007	1200	0	sv	19.1	sv	sv	sv	sv	sv
83565	03/05/2007	0	sv	32.8	sv	9.9	1.7	24.4	52.75	0.666667
83565	03/05/2007	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	04/05/2007	0	sv	31.2	sv	9.7	1.8	24.42	52	2.333.333
83565	04/05/2007	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	05/05/2007	0	sv	30.4	sv	9.9	7.6	23.04	50.25	2.333.333
83565	05/05/2007	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	06/05/2007	0	sv	30.8	sv	9.8	7.7	23.3	54.25	1.333.333
83565	06/05/2007	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	07/05/2007	0	sv	32.6	sv	9.8	6.3	25.58	42	1.333.333
83565	07/05/2007	1200	0	sv	17.9	sv	sv	sv	sv	sv
83565	08/05/2007	0	sv	32.8	sv	9.1	5.8	24.26	62.25	2
83565	08/05/2007	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	09/05/2007	0	sv	23.4	sv	0	6.8	17.54	78	2.333.333
83565	09/05/2007	1200	0	sv	13	sv	sv	sv	sv	sv
83565	10/05/2007	0	sv	24.2	sv	9.7	3	18.18	71	1.666.667
83565	10/05/2007	1200	0	sv	10.6	sv	sv	sv	sv	sv
83565	11/05/2007	0	sv	29.6	sv	9.5	3.7	22.46	65.75	1.333.333
83565	11/05/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	12/05/2007	0	sv	31.6	sv	9.1	4.7	25.22	61	0.666667
83565	12/05/2007	1200	0	sv	18.9	sv	sv	sv	sv	sv
83565	13/05/2007	0	sv	31.2	sv	9.6	4.6	24.54	56.25	1.666.667
83565	13/05/2007	1200	0	sv	17.9	sv	sv	sv	sv	sv
83565	14/05/2007	0	sv	32.8	sv	8.8	7.4	25.3	61.25	1
83565	14/05/2007	1200	0	sv	17.7	sv	sv	sv	sv	sv
83565	15/05/2007	0	sv	32	sv	9.4	4.8	25.7	61.25	0.666667
83565	15/05/2007	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	16/05/2007	0	sv	34	sv	9.4	5.7	26.3	47.5	1.333.333
83565	16/05/2007	1200	0	sv	18.9	sv	sv	sv	sv	sv
83565	17/05/2007	0	sv	32.6	sv	8.7	7.3	24.9	51.75	1.333.333
83565	17/05/2007	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	18/05/2007	0	sv	32.2	sv	5.4	6.8	24.64	59.5	0.333333
83565	18/05/2007	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	19/05/2007	0	sv	32	sv	7.2	4.5	23.52	68.25	1.666.667
83565	19/05/2007	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	20/05/2007	0	sv	31.2	sv	8.6	4.6	24.04	57.25	0.333333
83565	20/05/2007	1200	0	sv	16.9	sv	sv	sv	sv	sv
83565	21/05/2007	0	sv	32	sv	4.9	5.3	24.24	60.5	1.333.333
83565	21/05/2007	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	22/05/2007	0	sv	26.4	sv	0.7	4	21.32	94.75	2
83565	22/05/2007	1200	30.2	sv	18.3	sv	sv	sv	sv	sv
83565	23/05/2007	0	sv	20.8	sv	0	0.6	17.22	93	2.333.333
83565	23/05/2007	1200	49.4	sv	14.2	sv	sv	sv	sv	sv
83565	24/05/2007	0	sv	19.2	sv	8.6	1.6	13.46	67	2.333.333
83565	24/05/2007	1200	16.2	sv	8.8	sv	sv	sv	sv	sv
83565	25/05/2007	0	sv	21.4	sv	8.6	3.4	14.34	62.25	1
83565	25/05/2007	1200	0	sv	7.4	sv	sv	sv	sv	sv
83565	26/05/2007	0	sv	26.2	sv	9.2	3.9	18.02	61.5	0.333333
83565	26/05/2007	1200	0	sv	8.6	sv	sv	sv	sv	sv
83565	27/05/2007	0	sv	24.4	sv	2.8	3.8	18.54	78	0.666667
83565	27/05/2007	1200	0.6	sv	11.6	sv	sv	sv	sv	sv
83565	28/05/2007	0	sv	27.6	sv	7.3	2.2	20.86	72	0
83565	28/05/2007	1200	0	sv	13.4	sv	sv	sv	sv	sv
83565	29/05/2007	0	sv	22.8	sv	7.6	4.3	17.82	61.5	2.333.333
83565	29/05/2007	1200	0	sv	14.6	sv	sv	sv	sv	sv
83565	30/05/2007	0	sv	22	sv	9.1	5.4	14.9	54.25	1
83565	30/05/2007	1200	0	sv	8.4	sv	sv	sv	sv	sv
83565	31/05/2007	0	sv	25.2	sv	9	4	17.7	65.75	0.333333
83565	31/05/2007	1200	0	sv	9.4	sv	sv	sv	sv	sv
83565	01/06/2007	0	sv	31.8	sv	8.6	3.2	22.9	61.75	1.666.667
83565	01/06/2007	1200	0	sv	12.4	sv	sv	sv	sv	sv
83565	02/06/2007	0	sv	25.4	sv	3.4	5.2	20.8	84.25	1
83565	02/06/2007	1200	3	sv	17.3	sv	sv	sv	sv	sv
83565	03/06/2007	0	sv	21	sv	0	2.2	16.94	73	1.333.333
83565	03/06/2007	1200	0.6	sv	14.2	sv	sv	sv	sv	sv
83565	04/06/2007	0	sv	22.4	sv	9	1.8	14.86	55.25	0.666667
83565	04/06/2007	1200	0	sv	7.8	sv	sv	sv	sv	sv
83565	05/06/2007	0	sv	25.6	sv	9	1.6	16.9	61.25	0
83565	05/06/2007	1200	0	sv	8.2	sv	sv	sv	sv	sv
83565	06/06/2007	0	sv	29.2	sv	8.8	1.2	21.06	59.25	0.333333
83565	06/06/2007	1200	0	sv	11	sv	sv	sv	sv	sv
83565	07/06/2007	0	sv	31.4	sv	8.6	1.2	22.94	58.25	0.333333
83565	07/06/2007	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	08/06/2007	0	sv	30.8	sv	8.8	1.1	22.82	55.75	0.666667
83565	08/06/2007	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	09/06/2007	0	sv	30.4	sv	8.7	1.3	22.62	55.75	1
83565	09/06/2007	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	10/06/2007	0	sv	29.4	sv	8.3	1	21.98	53.25	1.666.667
83565	10/06/2007	1200	0	sv	14.2	sv	sv	sv	sv	sv
83565	11/06/2007	0	sv	29.6	sv	8	1	21.16	55.25	0.666667
83565	11/06/2007	1200	0	sv	12.7	sv	sv	sv	sv	sv
83565	12/06/2007	0	sv	31.2	sv	8.9	4.8	21.22	54	0.666667
83565	12/06/2007	1200	0	sv	12	sv	sv	sv	sv	sv
83565	13/06/2007	0	sv	31.2	sv	8.7	5.6	22.1	56.25	1.666.667
83565	13/06/2007	1200	0	sv	12.8	sv	sv	sv	sv	sv
83565	14/06/2007	0	sv	31.4	sv	8.6	5	22.9	50.25	1.333.333
83565	14/06/2007	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	15/06/2007	0	sv	32.6	sv	8.5	2.8	23.54	52.25	0.666667
83565	15/06/2007	1200	0	sv	14.6	sv	sv	sv	sv	sv
83565	16/06/2007	0	sv	31.4	sv	8.7	1.9	23.48	64	0.666667
83565	16/06/2007	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	17/06/2007	0	sv	31.6	sv	8.4	0.6	22.94	59.25	0.333333
83565	17/06/2007	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	18/06/2007	0	sv	31.6	sv	7.2	1.4	23.44	61.75	0.666667
83565	18/06/2007	1200	0	sv	17.1	sv	sv	sv	sv	sv
83565	19/06/2007	0	sv	30	sv	8.8	1.3	22.34	53.75	1.333.333
83565	19/06/2007	1200	0	sv	14	sv	sv	sv	sv	sv
83565	20/06/2007	0	sv	29.8	sv	8.7	0.9	21.82	55.75	0.666667
83565	20/06/2007	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	21/06/2007	0	sv	29.6	sv	8.7	1	21.78	55.75	1
83565	21/06/2007	1200	0	sv	14.4	sv	sv	sv	sv	sv
83565	22/06/2007	0	sv	30	sv	8.6	5	21.54	53.75	1
83565	22/06/2007	1200	0	sv	13	sv	sv	sv	sv	sv
83565	23/06/2007	0	sv	30.4	sv	8.7	6.6	22.3	54.25	1.666.667
83565	23/06/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	24/06/2007	0	sv	30.2	sv	8.3	5.4	22.02	57	0
83565	24/06/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	25/06/2007	0	sv	29.4	sv	8.7	3.8	21.86	52.25	0.666667
83565	25/06/2007	1200	0	sv	13.6	sv	sv	sv	sv	sv
83565	26/06/2007	0	sv	29.6	sv	8.3	2.7	21.66	56.25	0.666667
83565	26/06/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	27/06/2007	0	sv	29.8	sv	7.4	2.6	22.54	64.5	0.666667
83565	27/06/2007	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	28/06/2007	0	sv	28.2	sv	5.7	3.9	21.66	69.5	0.333333
83565	28/06/2007	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	29/06/2007	0	sv	28.2	sv	8.3	4	21.06	62.25	1.333.333
83565	29/06/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	30/06/2007	0	sv	28.8	sv	7.9	4.8	22.04	57	1
83565	30/06/2007	1200	0	sv	16.3	sv	sv	sv	sv	sv
83565	01/07/2007	0	sv	28.6	sv	8.6	2.6	21.46	56.5	0.333333
83565	01/07/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	02/07/2007	0	sv	28.4	sv	8.7	1.5	20.54	52.5	0
83565	02/07/2007	1200	0	sv	12.8	sv	sv	sv	sv	sv
83565	03/07/2007	0	sv	29	sv	8.6	1	19.94	56.25	0.333333
83565	03/07/2007	1200	0	sv	11.6	sv	sv	sv	sv	sv
83565	04/07/2007	0	sv	30.2	sv	8.6	1	21.5	48.75	1
83565	04/07/2007	1200	0	sv	12.2	sv	sv	sv	sv	sv
83565	05/07/2007	0	sv	31.6	sv	8.8	1.4	22.9	34.75	2.333.333
83565	05/07/2007	1200	0	sv	14.2	sv	sv	sv	sv	sv
83565	06/07/2007	0	sv	31.6	sv	8.6	1.3	23.5	46.25	2
83565	06/07/2007	1200	0	sv	14	sv	sv	sv	sv	sv
83565	07/07/2007	0	sv	31	sv	8.9	1.3	23.18	54.75	1.333.333
83565	07/07/2007	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	08/07/2007	0	sv	32.2	sv	8.9	1.6	23.5	53	1.333.333
83565	08/07/2007	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	09/07/2007	0	sv	32.4	sv	9	2.3	23.58	48	1
83565	09/07/2007	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	10/07/2007	0	sv	31.2	sv	8.9	7.1	19.5	66.5	1
83565	10/07/2007	1200	0	sv	13	sv	sv	sv	sv	sv
83565	11/07/2007	0	sv	21.4	sv	3.2	5.4	15.46	79.75	1
83565	11/07/2007	1200	0	sv	10.2	sv	sv	sv	sv	sv
83565	12/07/2007	0	sv	27.8	sv	8.5	2.2	19.22	sv	0.5
83565	12/07/2007	1200	0	sv	10	sv	sv	sv	sv	sv
83565	13/07/2007	0	sv	31.6	sv	7.8	3.7	22.3	sv	0.5
83565	13/07/2007	1200	0	sv	12.6	sv	sv	sv	sv	sv
83565	14/07/2007	0	sv	32.4	sv	8.5	6	24.1	sv	0.5
83565	14/07/2007	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	15/07/2007	0	sv	33.2	sv	9	2.9	24.38	sv	0
83565	15/07/2007	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	16/07/2007	0	sv	29.8	sv	6.4	6.4	22.4	sv	2.5
83565	16/07/2007	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	17/07/2007	0	sv	27.6	sv	8.1	4.9	19.62	sv	2.5
83565	17/07/2007	1200	3.2	sv	13.6	sv	sv	sv	sv	sv
83565	18/07/2007	0	sv	25.8	sv	5.1	3.8	19.34	sv	1.5
83565	18/07/2007	1200	2	sv	14.2	sv	sv	sv	sv	sv
83565	19/07/2007	0	sv	24	sv	9.4	1.2	16.22	sv	0
83565	19/07/2007	1200	0	sv	9	sv	sv	sv	sv	sv
83565	20/07/2007	0	sv	30.6	sv	9.4	0.8	18.26	sv	0
83565	20/07/2007	1200	0	sv	7.8	sv	sv	sv	sv	sv
83565	21/07/2007	0	sv	33.8	sv	9.3	1.1	22.86	sv	0.5
83565	21/07/2007	1200	0	sv	10.6	sv	sv	sv	sv	sv
83565	22/07/2007	0	sv	34.4	sv	8.9	2.8	26.16	sv	2
83565	22/07/2007	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	23/07/2007	0	sv	31.6	sv	7.1	2.8	22.84	sv	2
83565	23/07/2007	1200	0	sv	17.8	sv	sv	sv	sv	sv
83565	24/07/2007	0	sv	31.4	sv	5.2	1.3	21.86	sv	1
83565	24/07/2007	1200	0	sv	15.6	sv	sv	sv	sv	sv
83565	25/07/2007	0	sv	22	sv	0.4	3.3	16.06	sv	2
83565	25/07/2007	1200	31.4	sv	12.6	sv	sv	sv	sv	sv
83565	26/07/2007	0	sv	sv	sv	sv	sv	12.54	sv	1.5
83565	26/07/2007	1200	1.2	sv	7	sv	sv	sv	sv	sv
83565	27/07/2007	0	sv	20.6	sv	4.7	4.4	15.02	sv	0.5
83565	27/07/2007	1200	0	sv	9.8	sv	sv	sv	sv	sv
83565	28/07/2007	0	sv	23.8	sv	9.3	3.3	16.46	sv	1
83565	28/07/2007	1200	0	sv	10.2	sv	sv	sv	sv	sv
83565	29/07/2007	0	sv	21.6	sv	5.3	4.5	16.06	sv	1.5
83565	29/07/2007	1200	0	sv	10.2	sv	sv	sv	sv	sv
83565	30/07/2007	0	sv	27.2	sv	9.1	3.1	18.54	sv	0.5
83565	30/07/2007	1200	0	sv	11	sv	sv	sv	sv	sv
83565	31/07/2007	0	sv	29.2	sv	9.5	3.5	21.66	sv	1
83565	31/07/2007	1200	0	sv	13.2	sv	sv	sv	sv	sv
83565	01/08/2007	0	sv	30.2	sv	9.3	1.6	22.96	65.75	1.666.667
83565	01/08/2007	1200	0	sv	16.3	sv	sv	sv	sv	sv
83565	02/08/2007	0	sv	29.6	sv	9.4	7.6	21.14	80.25	2
83565	02/08/2007	1200	0	sv	15.2	sv	sv	sv	sv	sv
83565	03/08/2007	0	sv	28.8	sv	9.7	6.9	21.3	76.25	0.666667
83565	03/08/2007	1200	0	sv	14	sv	sv	sv	sv	sv
83565	04/08/2007	0	sv	32	sv	9.7	6.2	22.66	67.25	0.333333
83565	04/08/2007	1200	0	sv	14.2	sv	sv	sv	sv	sv
83565	05/08/2007	0	sv	28.2	sv	7.1	4.7	19.7	72	1
83565	05/08/2007	1200	0	sv	12.8	sv	sv	sv	sv	sv
83565	06/08/2007	0	sv	32	sv	9.7	4.1	23.34	47.5	1.666.667
83565	06/08/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	07/08/2007	0	sv	32.4	sv	9.8	9.1	24.48	46.75	0.666667
83565	07/08/2007	1200	0	sv	17.7	sv	sv	sv	sv	sv
83565	08/08/2007	0	sv	32	sv	9.7	7.5	24	43.75	1.666.667
83565	08/08/2007	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	09/08/2007	0	sv	31.4	sv	9.3	9.3	23.5	44.75	2.333.333
83565	09/08/2007	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	10/08/2007	0	sv	31.6	sv	9.6	11.3	24.08	43.25	2.333.333
83565	10/08/2007	1200	0	sv	17.3	sv	sv	sv	sv	sv
83565	11/08/2007	0	sv	31	sv	9.8	8.7	23.14	49	1.333.333
83565	11/08/2007	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	12/08/2007	0	sv	30.6	sv	9.6	7.5	23.48	52.25	1.666.667
83565	12/08/2007	1200	0	sv	16.1	sv	sv	sv	sv	sv
83565	13/08/2007	0	sv	31.2	sv	9.8	7.3	24.12	47.75	1.666.667
83565	13/08/2007	1200	0	sv	16.3	sv	sv	sv	sv	sv
83565	14/08/2007	0	sv	30	sv	9.8	10	23.5	39.5	2.666.667
83565	14/08/2007	1200	0	sv	17.2	sv	sv	sv	sv	sv
83565	15/08/2007	0	sv	30.2	sv	9.9	9.2	22.54	42	2.333.333
83565	15/08/2007	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	16/08/2007	0	sv	29.6	sv	10.1	10.2	21.94	46.25	1
83565	16/08/2007	1200	0	sv	14.6	sv	sv	sv	sv	sv
83565	17/08/2007	0	sv	30.6	sv	10	7.3	22.9	49.25	1.333.333
83565	17/08/2007	1200	0	sv	14.8	sv	sv	sv	sv	sv
83565	18/08/2007	0	sv	31.2	sv	10	7.3	23.5	43	1.666.667
83565	18/08/2007	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	19/08/2007	0	sv	32.4	sv	10	7.6	23.8	42.25	0.333333
83565	19/08/2007	1200	0	sv	16.1	sv	sv	sv	sv	sv
83565	20/08/2007	0	sv	26.4	sv	6.4	8.4	18.74	65.75	1.666.667
83565	20/08/2007	1200	0	sv	13	sv	sv	sv	sv	sv
83565	21/08/2007	0	sv	30.8	sv	10	4.6	21.98	53.25	0.333333
83565	21/08/2007	1200	0	sv	13.4	sv	sv	sv	sv	sv
83565	22/08/2007	0	sv	32.4	sv	9.9	5.9	24.04	43.75	1.666.667
83565	22/08/2007	1200	0	sv	16.1	sv	sv	sv	sv	sv
83565	23/08/2007	0	sv	32.8	sv	10	8.3	24.6	37.25	1.666.667
83565	23/08/2007	1200	0	sv	16.5	sv	sv	sv	sv	sv
83565	24/08/2007	0	sv	34.8	sv	10.2	12.9	25.62	33.25	2
83565	24/08/2007	1200	0	sv	18.3	sv	sv	sv	sv	sv
83565	25/08/2007	0	sv	35.6	sv	10	8.8	26.48	28.5	1.666.667
83565	25/08/2007	1200	0	sv	17.7	sv	sv	sv	sv	sv
83565	26/08/2007	0	sv	36	sv	8.9	11.2	26.28	40.75	2
83565	26/08/2007	1200	0	sv	17.3	sv	sv	sv	sv	sv
83565	27/08/2007	0	sv	27.6	sv	5	11.3	18.66	67.5	2.333.333
83565	27/08/2007	1200	0	sv	15.8	sv	sv	sv	sv	sv
83565	28/08/2007	0	sv	27.2	sv	7.6	4.7	19.78	59.5	1.333.333
83565	28/08/2007	1200	0	sv	13.8	sv	sv	sv	sv	sv
83565	29/08/2007	0	sv	30.2	sv	6	5.6	22.54	60.75	2
83565	29/08/2007	1200	0	sv	15.4	sv	sv	sv	sv	sv
83565	30/08/2007	0	sv	32.8	sv	8.4	5.9	24.44	51.75	1.666.667
83565	30/08/2007	1200	0	sv	16.9	sv	sv	sv	sv	sv
83565	31/08/2007	0	sv	31	sv	10.1	8.1	24.7	37.5	2.333.333
83565	31/08/2007	1200	0	sv	18.5	sv	sv	sv	sv	sv
83565	01/09/2007	0	sv	33.8	sv	10.1	10.4	25.64	29.5	2
83565	01/09/2007	1200	0	sv	16.9	sv	sv	sv	sv	sv
83565	02/09/2007	0	sv	33.8	sv	10.1	10.8	25.82	29	2.333.333
83565	02/09/2007	1200	0	sv	16.1	sv	sv	sv	sv	sv
83565	03/09/2007	0	sv	34.8	sv	10.1	12	26.1	30.25	3
83565	03/09/2007	1200	0	sv	16.3	sv	sv	sv	sv	sv
83565	04/09/2007	0	sv	34	sv	10.1	14.2	26.48	35.25	2.333.333
83565	04/09/2007	1200	0	sv	19	sv	sv	sv	sv	sv
83565	05/09/2007	0	sv	32.8	sv	10.3	12.3	26.14	39	2.666.667
83565	05/09/2007	1200	0	sv	19.9	sv	sv	sv	sv	sv
83565	06/09/2007	0	sv	32.4	sv	9.4	10.8	24.98	37.75	2
83565	06/09/2007	1200	0	sv	17.7	sv	sv	sv	sv	sv
83565	07/09/2007	0	sv	33.8	sv	10.4	10	26.02	40.75	1
83565	07/09/2007	1200	0	sv	17.9	sv	sv	sv	sv	sv
83565	08/09/2007	0	sv	33.8	sv	10.4	9.4	26.3	35.5	2
83565	08/09/2007	1200	0	sv	19.7	sv	sv	sv	sv	sv
83565	09/09/2007	0	sv	33.8	sv	10.6	11	25.94	31.5	1.333.333
83565	09/09/2007	1200	0	sv	17.5	sv	sv	sv	sv	sv
83565	10/09/2007	0	sv	33.4	sv	10.5	10.7	25.42	33.25	1.666.667
83565	10/09/2007	1200	0	sv	18.3	sv	sv	sv	sv	sv
83565	11/09/2007	0	sv	33.8	sv	10.6	10.6	25.7	34.5	0.666667
83565	11/09/2007	1200	0	sv	18.1	sv	sv	sv	sv	sv
83565	12/09/2007	0	sv	34.4	sv	10.5	9.5	25.86	40	0.666667
83565	12/09/2007	1200	0	sv	16.9	sv	sv	sv	sv	sv
83565	13/09/2007	0	sv	35.2	sv	10.3	10.7	27.86	34.75	2
83565	13/09/2007	1200	0	sv	20.1	sv	sv	sv	sv	sv
83565	14/09/2007	0	sv	36.6	sv	9.9	12.4	28.66	32	2.333.333
83565	14/09/2007	1200	0	sv	21.7	sv	sv	sv	sv	sv
83565	15/09/2007	0	sv	37.4	sv	9.9	11.5	28.74	38.75	1
83565	15/09/2007	1200	0	sv	21.7	sv	sv	sv	sv	sv
83565	16/09/2007	0	sv	36.6	sv	8.1	10.2	28.58	44.5	0.666667
83565	16/09/2007	1200	0	sv	22.3	sv	sv	sv	sv	sv
83565	17/09/2007	0	sv	37.6	sv	9.3	9.2	29.06	36.5	1.333.333
83565	17/09/2007	1200	0	sv	22.9	sv	sv	sv	sv	sv
83565	18/09/2007	0	sv	38.2	sv	9.9	10.6	29.38	33.25	2.333.333
83565	18/09/2007	1200	0	sv	20.3	sv	sv	sv	sv	sv
83565	19/09/2007	0	sv	39.2	sv	7.1	14.8	31.02	31.5	2.333.333
83565	19/09/2007	1200	0	sv	25.1	sv	sv	sv	sv	sv
83565	20/09/2007	0	sv	34.4	sv	2	13.1	28.5	51.25	2
83565	20/09/2007	1200	0	sv	23.7	sv	sv	sv	sv	sv
83565	21/09/2007	0	sv	38.4	sv	9.9	7.8	29.9	32.75	1.333.333
83565	21/09/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	22/09/2007	0	sv	38.4	sv	9.9	12.8	29.34	26.75	2
83565	22/09/2007	1200	0	sv	20.7	sv	sv	sv	sv	sv
83565	23/09/2007	0	sv	40.2	sv	9.9	6.7	31.9	22.75	0.666667
83565	23/09/2007	1200	0	sv	22.7	sv	sv	sv	sv	sv
83565	24/09/2007	0	sv	33.4	sv	3.2	13.7	24.72	56.25	3
83565	24/09/2007	1200	0	sv	22.1	sv	sv	sv	sv	sv
83565	25/09/2007	0	sv	28.6	sv	7.3	8.7	22.46	49	2.666.667
