--------------------
BDMEP - INMET
--------------------
Estação           : PONTA PORA - MS (OMM: 83702)
Latitude  (graus) : -22.55
Longitude (graus) : -55.71
Altitude  (metros): 650.00
Estação Operante
Inicio de operação: 24/11/1941
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83702;24/04/1961;1200;2.3;;16.8;;;;;;
83702;25/04/1961;0000;;20.4;;;1.2;16.92;88.75;2;
83702;25/04/1961;1200;0;;13.4;;;;;;
83702;26/04/1961;0000;;21;;;0.6;14.36;75;2;
83702;26/04/1961;1200;4.4;;10.2;;;;;;
83702;27/04/1961;0000;;24.6;;;1.6;15.88;73.25;1.333333;
83702;27/04/1961;1200;0;;9.6;;;;;;
83702;28/04/1961;0000;;26.4;;;2.3;18.28;65.25;1.666667;
83702;28/04/1961;1200;0;;11.8;;;;;;
83702;29/04/1961;0000;;26.6;;;3.4;17.48;63.5;2;
83702;29/04/1961;1200;0;;11.8;;;;;;
83702;30/04/1961;0000;;27;;;4.1;19.12;61.75;2;
83702;30/04/1961;1200;0;;12.4;;;;;;
83702;01/05/1961;0000;;27;;;4.6;19.4;66;2.333333;
83702;01/05/1961;1200;0;;13.2;;;;;;
83702;02/05/1961;0000;;20;;;4.3;16.44;91.25;2;
83702;02/05/1961;1200;10.4;;14.6;;;;;;
83702;03/05/1961;0000;;20.6;;;0.3;16.4;80.25;2.333333;
83702;03/05/1961;1200;27;;14;;;;;;
83702;04/05/1961;0000;;24;;;0.7;17.6;77.5;1.666667;
83702;04/05/1961;1200;0;;14;;;;;;
83702;05/05/1961;0000;;26.6;;;2.2;19.04;75.5;2;
83702;05/05/1961;1200;0;;12.8;;;;;;
83702;06/05/1961;0000;;27.8;;;2;20.8;80.75;2.333333;
83702;06/05/1961;1200;0;;13.8;;;;;;
83702;07/05/1961;0000;;22.4;;;1.7;18.32;84.25;2;
83702;07/05/1961;1200;8.7;;16.4;;;;;;
83702;08/05/1961;0000;;21.8;;;0.2;16.28;83;1.333333;
83702;08/05/1961;1200;2.2;;12.6;;;;;;
83702;09/05/1961;0000;;25.6;;;1.9;16.72;68.25;1.333333;
83702;09/05/1961;1200;0;;10;;;;;;
83702;10/05/1961;0000;;27;;;2.9;18.08;67.75;1.666667;
83702;10/05/1961;1200;0;;10.8;;;;;;
83702;11/05/1961;0000;;25;;;2.7;18;71.25;2.333333;
83702;11/05/1961;1200;0;;12.8;;;;;;
83702;12/05/1961;0000;;26;;;2.7;17.68;76.25;2.333333;
83702;12/05/1961;1200;0;;14;;;;;;
83702;13/05/1961;0000;;23.4;;;1.9;19.04;85.75;2.333333;
83702;13/05/1961;1200;1.6;;14.8;;;;;;
83702;14/05/1961;0000;;27.4;;;0.4;20.24;77.5;2;
83702;14/05/1961;1200;6;;16.4;;;;;;
83702;15/05/1961;0000;;28;;;2;20.52;74.25;1.333333;
83702;15/05/1961;1200;0;;16;;;;;;
83702;16/05/1961;0000;;27;;;2.6;20.8;73.25;2;
83702;16/05/1961;1200;0;;16;;;;;;
83702;17/05/1961;0000;;27;;;2.7;21.88;77.5;2.666667;
83702;17/05/1961;1200;0;;18.6;;;;;;
83702;18/05/1961;0000;;22.4;;;3;17.2;76.25;2;
83702;18/05/1961;1200;32.6;;14;;;;;;
83702;19/05/1961;0000;;19.8;;;2.5;15.24;79.75;2.333333;
83702;19/05/1961;1200;0;;11.8;;;;;;
83702;20/05/1961;0000;;20.4;;;0.6;13.08;65.5;2.666667;
83702;20/05/1961;1200;0;;8;;;;;;
83702;21/05/1961;0000;;23;;;2.6;15;68;2.666667;
83702;21/05/1961;1200;0;;7.4;;;;;;
83702;22/05/1961;0000;;25.4;;;2.3;17.6;73.5;2.666667;
83702;22/05/1961;1200;0;;11.6;;;;;;
83702;23/05/1961;0000;;29;;;2.2;20.84;73.75;1.666667;
83702;23/05/1961;1200;0;;15;;;;;;
83702;24/05/1961;0000;;29;;;2.1;21.6;74.25;2.666667;
83702;24/05/1961;1200;0;;16.2;;;;;;
83702;25/05/1961;0000;;27;;;2.4;19.28;73.75;3;
83702;25/05/1961;1200;0;;15.4;;;;;;
83702;26/05/1961;0000;;25.4;;;2.5;17.36;70;2.333333;
83702;26/05/1961;1200;0;;12;;;;;;
83702;27/05/1961;0000;;25.8;;;2.9;17.48;70;1;
83702;27/05/1961;1200;0;;11.8;;;;;;
83702;28/05/1961;0000;;27;;;2.8;18.24;70;1.666667;
83702;28/05/1961;1200;0;;12.4;;;;;;
83702;29/05/1961;0000;;25.8;;;3.5;18.36;67;1.666667;
83702;29/05/1961;1200;0;;13;;;;;;
83702;30/05/1961;0000;;27.2;;;3.3;18.16;68.5;2;
83702;30/05/1961;1200;0;;12.4;;;;;;
83702;31/05/1961;0000;;28;;;4.4;19.68;74.5;3.333333;
83702;31/05/1961;1200;0;;14.2;;;;;;
83702;01/06/1961;0000;;20;;;3.3;16.76;89;2.666667;
83702;01/06/1961;1200;31.3;;14.4;;;;;;
83702;02/06/1961;0000;;24;;;0.7;17.2;76.25;2.666667;
83702;02/06/1961;1200;13;;12.8;;;;;;
83702;03/06/1961;0000;;27;;;2.4;19.4;72.25;3;
83702;03/06/1961;1200;0;;13;;;;;;
83702;04/06/1961;0000;;28;;;3.9;21.68;71;3.666667;
83702;04/06/1961;1200;0;;16.4;;;;;;
83702;05/06/1961;0000;;23.8;;;4.5;20.68;88.25;2;
83702;05/06/1961;1200;1.7;;19;;;;;;
83702;06/06/1961;0000;;27;;;0.7;20.92;77.75;3;
83702;06/06/1961;1200;12.3;;17.4;;;;;;
83702;07/06/1961;0000;;27.4;;;1.9;21.12;75.25;3;
83702;07/06/1961;1200;0;;17.4;;;;;;
83702;08/06/1961;0000;;27;;;3.3;20;71.75;2.666667;
83702;08/06/1961;1200;0;;15;;;;;;
83702;09/06/1961;0000;;27.6;;;4;20.52;70.75;2.333333;
83702;09/06/1961;1200;0;;14.4;;;;;;
83702;10/06/1961;0000;;20.8;;;4.1;14.04;87;2.666667;
83702;10/06/1961;1200;0;;10;;;;;;
83702;11/06/1961;0000;;10;;;0.3;8.72;92.5;2;
83702;11/06/1961;1200;10.7;;7.4;;;;;;
83702;12/06/1961;0000;;9.6;;;0.2;8.56;93.75;2.333333;
83702;12/06/1961;1200;22.9;;7.8;;;;;;
83702;13/06/1961;0000;;9;;;0.1;8.24;93.5;2;
83702;13/06/1961;1200;21;;7.8;;;;;;
83702;14/06/1961;0000;;8.6;;;0.1;6.64;93.5;2;
83702;14/06/1961;1200;5.6;;4.6;;;;;;
83702;15/06/1961;0000;;9.8;;;0.2;6.64;83.25;2.333333;
83702;15/06/1961;1200;3.2;;3.6;;;;;;
83702;16/06/1961;0000;;16.4;;;1.2;7.44;61.5;0.666667;
83702;16/06/1961;1200;0;;1.6;;;;;;
83702;17/06/1961;0000;;19.6;;;3;11.48;70;3.666667;
83702;17/06/1961;1200;0;;3.8;;;;;;
83702;18/06/1961;0000;;24;;;2.6;15.16;73.25;2.666667;
83702;18/06/1961;1200;0;;6;;;;;;
83702;19/06/1961;0000;;26.4;;;2;18.12;77.25;3;
83702;19/06/1961;1200;0;;9.4;;;;;;
83702;20/06/1961;0000;;27;;;2.5;20.56;73;2.333333;
83702;20/06/1961;1200;0;;17;;;;;;
83702;21/06/1961;0000;;24.4;;;2.4;18.48;80;1.666667;
83702;21/06/1961;1200;0;;14;;;;;;
83702;22/06/1961;0000;;25.2;;;1;18.6;76.75;2.333333;
83702;22/06/1961;1200;0;;14.4;;;;;;
83702;23/06/1961;0000;;24.4;;;2.1;18.4;70.75;2.333333;
83702;23/06/1961;1200;0;;14.8;;;;;;
83702;24/06/1961;0000;;22.4;;;3.7;15.2;73.25;3.333333;
83702;24/06/1961;1200;0;;10;;;;;;
83702;25/06/1961;0000;;25;;;3;17.2;73;3;
83702;25/06/1961;1200;0;;12;;;;;;
83702;26/06/1961;0000;;26.6;;;3.4;19.2;66;2.666667;
83702;26/06/1961;1200;0;;12.6;;;;;;
83702;27/06/1961;0000;;26.6;;;4.9;18.88;62;5.666667;
83702;27/06/1961;1200;0;;13;;;;;;
83702;28/06/1961;0000;;26.8;;;5.1;19.72;60.75;2.666667;
83702;28/06/1961;1200;0;;14;;;;;;
83702;29/06/1961;0000;;28.2;;;5;20.84;60.5;2.666667;
83702;29/06/1961;1200;0;;13.4;;;;;;
83702;30/06/1961;0000;;28;;;4.4;20.88;65;2;
83702;30/06/1961;1200;0;;15.8;;;;;;
83702;01/07/1961;0000;;27;;;4.5;20.6;69.75;2.333333;
83702;01/07/1961;1200;0;;16;;;;;;
83702;02/07/1961;0000;;26.8;;;4;20.12;67.25;1.333333;
83702;02/07/1961;1200;0;;15;;;;;;
83702;03/07/1961;0000;;26.4;;;3.6;19.84;66.75;1.333333;
83702;03/07/1961;1200;0;;16.4;;;;;;
83702;04/07/1961;0000;;26;;;4.3;19.8;61.75;2.333333;
83702;04/07/1961;1200;0;;14.2;;;;;;
83702;05/07/1961;0000;;26.6;;;4.9;19.04;65.5;2.333333;
