Estacao	Data	Hora	TempBulboSeco	TempBulboUmido	UmidadeRelativa	PressaoAtmEstacao	DirecaoVento	VelocidadeVento	Nebulosidade
83513	27/01/2006	0	26.8	25.5	90	sv	0	0	8
83513	27/01/2006	1200	27.6	26.5	91	sv	32	1	9
83513	27/01/2006	1800	34	28.1	63	sv	36	4	7
83513	28/01/2006	0	26.2	25.5	94	sv	0	0	9
83513	28/01/2006	1200	29	27.3	87	sv	36	4	7
83513	28/01/2006	1800	31.6	21.7	39	sv	32	2	9
83513	29/01/2006	0	24	23.5	96	sv	36	2	9
83513	29/01/2006	1200	25.6	25.5	99	sv	36	2	10
83513	29/01/2006	1800	33	27.9	66	sv	32	4	8
83513	30/01/2006	0	26	25.1	93	sv	5	1	9
83513	30/01/2006	1200	27	26.7	98	sv	9	2	7
83513	30/01/2006	1800	34.4	28.1	61	sv	32	4	7
83513	31/01/2006	0	23.8	22.3	87	sv	0	0	7
83513	31/01/2006	1200	27.8	25.9	85	sv	36	2	5
83513	31/01/2006	1800	34	27.5	59	sv	36	4	8
83513	01/02/2006	0	28	24.7	75	sv	14	2	0
83513	01/02/2006	1200	28.8	26.7	84	sv	14	2	7
83513	01/02/2006	1800	33	28.1	68	sv	36	4	8
83513	02/02/2006	0	28.8	26.7	84	sv	0	0	5
83513	02/02/2006	1200	27	26.7	98	sv	36	2	8
83513	02/02/2006	1800	32.2	28.1	73	sv	32	4	9
83513	03/02/2006	0	26	23.7	82	sv	36	6	9
83513	03/02/2006	1200	28	26.2	86	sv	36	2	7
83513	03/02/2006	1800	32.2	27.3	68	sv	36	2	8
83513	04/02/2006	0	29.2	27.5	88	sv	0	0	0
83513	04/02/2006	1200	28	26.1	86	sv	36	2	7
83513	04/02/2006	1800	34.6	27.7	58	sv	36	2	7
83513	05/02/2006	0	30	26.9	77	sv	36	1	7
83513	05/02/2006	1200	29	27.1	86	sv	36	1	6
83513	05/02/2006	1800	35	27.5	55	sv	36	2	7
83513	06/02/2006	0	26	25.1	93	sv	0	0	8
83513	06/02/2006	1200	28	26.6	89	sv	5	1	7
83513	06/02/2006	1800	33.8	27.2	58	sv	36	4	8
83513	07/02/2006	0	29	27.3	87	sv	0	0	8
83513	07/02/2006	1200	29.4	27.6	87	sv	36	2	9
83513	07/02/2006	1800	24.2	23.7	96	sv	36	6	8
83513	08/02/2006	0	26	25.5	96	sv	0	0	0
83513	08/02/2006	1200	25.2	24.7	96	sv	36	4	9
83513	08/02/2006	1800	27.6	26.1	89	sv	0	0	10
83513	09/02/2006	0	25.8	25.1	95	sv	5	1	10
83513	09/02/2006	1200	25.8	25.5	98	sv	36	4	10
83513	09/02/2006	1800	28.6	26.1	82	sv	18	4	9
83513	10/02/2006	0	24.6	24.1	96	sv	0	0	10
83513	10/02/2006	1200	25.2	24.9	97	sv	23	1	10
83513	10/02/2006	1800	25.6	24.9	94	sv	32	2	10
83513	11/02/2006	0	26	25.5	96	sv	0	0	8
83513	11/02/2006	1200	26.6	24.3	82	sv	18	2	8
83513	11/02/2006	1800	32	23.9	48	sv	23	4	4
83513	12/02/2006	0	26.4	25.7	95	sv	0	0	0
83513	12/02/2006	1200	26	22.5	73	sv	18	2	4
83513	12/02/2006	1800	32	24.7	53	sv	18	2	8
83513	13/02/2006	0	26	23.7	82	sv	0	0	0
83513	13/02/2006	1200	27	23.7	75	sv	23	1	0
83513	13/02/2006	1800	33.8	24.7	45	sv	36	2	7
83513	14/02/2006	0	26	23.7	82	sv	36	1	7
83513	14/02/2006	1200	25.2	23.1	83	sv	18	2	7
83513	14/02/2006	1800	33.4	25.7	52	sv	23	2	9
83513	15/02/2006	0	27.6	25.9	87	sv	0	0	6
83513	15/02/2006	1200	27.4	25.5	85	sv	18	2	8
83513	15/02/2006	1800	27.8	25.7	84	sv	32	2	10
83513	16/02/2006	0	27	25.9	91	sv	0	0	8
83513	16/02/2006	1200	24	23.7	98	sv	36	2	10
83513	16/02/2006	1800	28.8	25.7	77	sv	36	4	9
83513	17/02/2006	0	25.6	24.9	94	sv	9	1	0
83513	17/02/2006	1200	26.2	25.7	96	sv	23	2	9
83513	17/02/2006	1800	30	27.3	80	sv	5	4	8
83513	18/02/2006	0	28	26.7	90	sv	0	0	4
83513	18/02/2006	1200	27.2	26.1	92	sv	36	2	8
83513	18/02/2006	1800	33	26.8	60	sv	32	4	8
83513	19/02/2006	0	24.6	24.1	96	sv	32	1	8
83513	19/02/2006	1200	26.8	25.1	87	sv	0	0	6
83513	19/02/2006	1800	27.4	25.7	87	sv	32	4	8
83513	20/02/2006	0	25.6	24.7	93	sv	36	1	8
83513	20/02/2006	1200	25.2	24.9	97	sv	0	0	7
83513	20/02/2006	1800	32.8	26.7	60	sv	32	1	7
83513	21/02/2006	0	28	26.7	90	sv	36	1	8
83513	21/02/2006	1200	27.6	26.7	93	sv	0	0	8
83513	21/02/2006	1800	34.6	27.1	55	sv	36	4	8
83513	22/02/2006	0	29	25.9	77	sv	5	2	0
83513	22/02/2006	1200	28	26.1	86	sv	36	4	7
83513	22/02/2006	1800	33.2	27.3	62	sv	36	4	8
83513	23/02/2006	0	28.8	26.9	85	sv	0	0	0
83513	23/02/2006	1200	29	25.9	77	sv	32	6	8
83513	23/02/2006	1800	33	26.9	60	sv	36	6	7
83513	24/02/2006	0	29	26.7	83	sv	0	0	0
83513	24/02/2006	1200	28.6	26.7	86	sv	36	4	10
83513	24/02/2006	1800	24.4	23.9	96	sv	27	4	10
83513	25/02/2006	0	24.2	23.9	97	sv	27	1	10
83513	25/02/2006	1200	22.2	21.5	93	sv	23	4	10
83513	25/02/2006	1800	28	22.7	62	sv	18	6	3
83513	26/02/2006	0	25	22.9	83	sv	0	0	4
83513	26/02/2006	1200	24.8	22.5	81	sv	23	1	7
83513	26/02/2006	1800	30.8	24.3	57	sv	0	0	7
83513	27/02/2006	0	26	24.8	90	sv	0	0	0
83513	27/02/2006	1200	26.2	25.1	91	sv	36	2	8
83513	27/02/2006	1800	32.8	27.3	64	sv	27	2	7
83513	28/02/2006	0	28	26.3	87	sv	0	0	6
83513	28/02/2006	1200	26.4	25.1	90	sv	36	2	8
83513	28/02/2006	1800	32.6	27.3	65	sv	36	4	7
83513	01/03/2006	0	28	26.3	87	sv	0	0	0
83513	01/03/2006	1200	28.8	25.7	77	sv	27	2	8
83513	01/03/2006	1800	34	26.7	55	sv	27	2	7
83513	02/03/2006	0	28	26.3	87	sv	5	1	7
83513	02/03/2006	1200	28.4	26.7	87	sv	36	2	7
83513	02/03/2006	1800	32.8	28.1	69	sv	36	2	8
83513	03/03/2006	0	29	27.5	89	sv	0	0	8
83513	03/03/2006	1200	29.6	27.1	82	sv	36	2	6
83513	03/03/2006	1800	30.8	25.3	63	sv	36	6	9
83513	04/03/2006	0	25.8	24.7	92	sv	0	0	0
83513	04/03/2006	1200	27	25.7	90	sv	36	1	10
83513	04/03/2006	1800	32.2	27.3	68	sv	23	2	8
83513	05/03/2006	0	24.4	24.1	98	sv	0	0	10
83513	05/03/2006	1200	26.6	26.3	97	sv	36	2	10
83513	05/03/2006	1800	32.2	27.3	68	sv	36	2	8
83513	06/03/2006	0	29.2	26.9	83	sv	0	0	0
83513	06/03/2006	1200	29	26.7	83	sv	36	2	6
83513	06/03/2006	1800	33.8	29.1	70	sv	5	4	8
83513	07/03/2006	0	29.6	27.5	85	sv	0	0	0
83513	07/03/2006	1200	27.6	26.7	93	sv	36	1	8
83513	07/03/2006	1800	32.2	28.3	74	sv	32	2	8
83513	08/03/2006	0	28.6	27.3	90	sv	9	2	0
83513	08/03/2006	1200	29.8	26.5	76	sv	36	4	3
83513	08/03/2006	1800	34	28.3	64	sv	27	4	4
83513	09/03/2006	0	28.8	26.9	85	sv	0	0	0
83513	09/03/2006	1200	29.4	27.5	86	sv	27	4	3
83513	09/03/2006	1800	34.2	28.5	64	sv	14	4	6
83513	10/03/2006	0	27	25.5	88	sv	14	2	0
83513	10/03/2006	1200	25.4	25.1	98	sv	5	2	10
83513	10/03/2006	1800	32.8	28.3	70	sv	0	0	5
83513	11/03/2006	0	29.6	28.1	89	sv	0	0	0
83513	11/03/2006	1200	27.4	25.3	83	sv	36	2	1
83513	11/03/2006	1800	35	27.1	53	sv	36	2	3
83513	12/03/2006	0	29	27.3	87	sv	0	0	2
83513	12/03/2006	1200	27.2	25.3	85	sv	18	2	3
83513	12/03/2006	1800	33	26.1	56	sv	0	0	5
83513	13/03/2006	0	26.2	24.9	89	sv	0	0	0
83513	13/03/2006	1200	27.8	25.5	82	sv	5	2	3
83513	13/03/2006	1800	33.8	26.9	57	sv	32	4	6
83513	14/03/2006	0	27.8	26.3	88	sv	0	0	0
83513	14/03/2006	1200	27.8	26.9	93	sv	0	0	4
83513	14/03/2006	1800	34	27.1	57	sv	32	3	5
83513	15/03/2006	0	28.6	26.7	86	sv	0	0	2
83513	15/03/2006	1200	27.2	26.5	94	sv	9	2	5
83513	15/03/2006	1800	30.4	27.1	77	sv	5	2	9
83513	16/03/2006	0	28.2	27.3	93	sv	0	0	0
83513	16/03/2006	1200	28	27.1	93	sv	36	2	5
83513	16/03/2006	1800	29	26.3	80	sv	27	2	7
83513	17/03/2006	0	27.6	26.3	90	sv	14	2	0
83513	17/03/2006	1200	23.4	23.3	99	sv	32	2	9
83513	17/03/2006	1800	28.8	26.5	82	sv	32	2	9
83513	18/03/2006	0	26.6	26.1	96	sv	0	0	0
83513	18/03/2006	1200	25.2	24.9	97	sv	36	2	10
83513	18/03/2006	1800	26.6	25.7	93	sv	36	4	7
83513	19/03/2006	0	24.8	24.3	96	sv	27	2	0
83513	19/03/2006	1200	25	24.1	93	sv	9	4	10
83513	19/03/2006	1800	28.4	25.5	78	sv	32	6	6
83513	20/03/2006	0	25	24.7	98	sv	0	0	0
83513	20/03/2006	1200	26.2	25.1	91	sv	36	4	8
83513	20/03/2006	1800	25.2	24.7	96	sv	36	2	7
83513	21/03/2006	0	25	24.5	96	sv	36	2	0
83513	21/03/2006	1200	26.2	25.1	91	sv	36	4	6
83513	21/03/2006	1800	31.6	26.1	63	sv	32	4	5
83513	22/03/2006	0	27.2	26.3	93	sv	0	0	0
83513	22/03/2006	1200	28.6	26.3	83	sv	36	4	4
83513	22/03/2006	1800	33.4	27.5	62	sv	36	4	7
83513	23/03/2006	0	26.8	26.1	95	sv	0	0	0
83513	23/03/2006	1200	26.4	26.3	100	sv	0	0	10
83513	23/03/2006	1800	33	27.3	63	sv	32	4	9
83513	24/03/2006	0	24.2	23.7	96	sv	0	0	0
83513	24/03/2006	1200	27	26.1	93	sv	5	2	4
83513	24/03/2006	1800	33.4	27.7	63	sv	32	4	5
83513	25/03/2006	0	28.2	26.9	90	sv	0	0	0
83513	25/03/2006	1200	26.8	25.9	93	sv	32	2	9
83513	25/03/2006	1800	31.8	27.6	71	sv	27	4	9
83513	26/03/2006	0	23.2	22.9	97	sv	0	0	0
83513	26/03/2006	1200	23.6	22.9	94	sv	11	2	10
83513	26/03/2006	1800	27	24.7	82	sv	0	0	10
83513	27/03/2006	0	24.6	23.9	94	sv	0	0	0
83513	27/03/2006	1200	24	23.3	94	sv	23	2	10
83513	27/03/2006	1800	29.4	25.7	74	sv	27	2	4
83513	28/03/2006	0	26.4	25.5	93	sv	0	0	0
83513	28/03/2006	1200	29.2	26.7	82	sv	0	0	7
83513	28/03/2006	1800	29	25.9	77	sv	32	4	8
83513	29/03/2006	0	24.4	24.1	98	sv	0	0	0
83513	29/03/2006	1200	26.8	25.7	98	sv	32	2	10
83513	29/03/2006	1800	27.4	25.3	83	sv	36	1	10
83513	30/03/2006	0	25.4	25.1	98	sv	0	0	0
83513	30/03/2006	1200	24.2	24.1	99	sv	0	0	10
83513	30/03/2006	1800	30.4	26.5	73	sv	14	1	8
83513	31/03/2006	0	27	26.1	93	sv	0	0	0
83513	31/03/2006	1200	28.2	25.9	83	sv	9	2	6
83513	31/03/2006	1800	33	27.3	63	sv	5	2	8
83513	01/04/2006	0	27.6	26.5	91	sv	0	0	0
83513	01/04/2006	1200	28	23.9	69	sv	14	2	4
83513	01/04/2006	1800	33	24.5	48	sv	18	4	1
83513	02/04/2006	0	24.8	23.7	92	sv	0	0	0
83513	02/04/2006	1200	27.6	25.5	84	sv	18	2	4
83513	02/04/2006	1800	34	27.7	60	sv	14	2	4
83513	03/04/2006	0	26.8	25.7	92	sv	0	0	0
83513	03/04/2006	1200	27	25.7	90	sv	9	2	8
83513	03/04/2006	1800	31.2	27.1	72	sv	9	2	10
83513	04/04/2006	0	27	26.1	93	sv	0	0	0
83513	04/04/2006	1200	27	25.7	90	sv	9	2	8
83513	04/04/2006	1800	27.6	26.1	89	sv	27	1	10
83513	05/04/2006	0	25.8	25.5	98	sv	0	0	0
83513	05/04/2006	1200	22.4	22.3	99	sv	0	0	10
83513	05/04/2006	1800	26.2	24.5	87	sv	36	1	10
83513	06/04/2006	0	24.8	24.3	96	sv	0	0	0
83513	06/04/2006	1200	24.2	24.1	99	sv	36	1	10
83513	06/04/2006	1800	27.8	25.5	82	sv	32	4	8
83513	07/04/2006	0	24.2	23.9	97	sv	0	0	0
83513	07/04/2006	1200	25.2	25.1	99	sv	0	0	8
83513	07/04/2006	1800	28.2	26.1	86	sv	0	0	8
83513	08/04/2006	0	25.8	25.3	96	sv	0	0	0
83513	08/04/2006	1200	26	25.9	99	sv	5	1	10
83513	08/04/2006	1800	29.2	26.9	83	sv	0	0	8
83513	09/04/2006	0	25	24.5	96	sv	0	0	5
83513	09/04/2006	1200	24.8	24.5	98	sv	23	4	6
83513	09/04/2006	1800	27.6	25.1	81	sv	36	4	8
83513	10/04/2006	0	24	22.7	89	sv	23	4	10
83513	10/04/2006	1200	22.6	22.5	99	sv	18	1	8
83513	10/04/2006	1800	30	24.1	60	sv	27	2	8
83513	11/04/2006	0	23.2	22.5	94	sv	0	0	0
83513	11/04/2006	1200	22.6	21.9	94	sv	0	0	10
83513	11/04/2006	1800	31.8	24.9	55	sv	0	0	6
83513	12/04/2006	0	24	22.9	90	sv	0	0	0
83513	12/04/2006	1200	25.6	23.1	80	sv	14	2	6
83513	12/04/2006	1800	34	26.1	52	sv	36	2	6
83513	13/04/2006	0	25	24.1	93	sv	0	0	0
83513	13/04/2006	1200	25.6	25.1	96	sv	0	0	7
83513	13/04/2006	1800	34	27.7	60	sv	36	6	7
83513	14/04/2006	0	27.6	26.5	91	sv	0	0	7
83513	14/04/2006	1200	27.6	26.9	94	sv	36	2	8
83513	14/04/2006	1800	30	26.5	75	sv	32	6	9
83513	15/04/2006	0	27.2	26.3	93	sv	0	0	8
83513	15/04/2006	1200	27	25.9	91	sv	32	1	9
83513	15/04/2006	1800	26	25.5	96	sv	32	4	8
83513	16/04/2006	0	23.2	22.7	96	sv	27	2	10
83513	16/04/2006	1200	21.4	20.9	95	sv	18	6	10
83513	16/04/2006	1800	24.8	22.9	84	sv	18	4	10
83513	17/04/2006	0	21.6	20.5	90	sv	18	8	10
83513	17/04/2006	1200	19	18.3	93	sv	18	8	10
83513	17/04/2006	1800	20.8	18.3	78	sv	18	8	10
83513	18/04/2006	0	18.1	16.7	87	sv	18	6	10
83513	18/04/2006	1200	19	18.3	93	sv	18	2	8
83513	18/04/2006	1800	26.2	22.7	73	sv	18	2	9
83513	19/04/2006	0	22.8	22.1	94	sv	0	0	0
83513	19/04/2006	1200	21.6	21.3	97	sv	0	0	7
83513	19/04/2006	1800	29.6	24.9	66	sv	36	6	7
83513	20/04/2006	0	24	23.1	92	sv	0	0	6
83513	20/04/2006	1200	24.2	23.7	96	sv	0	0	5
83513	20/04/2006	1800	31.6	26.1	63	sv	36	6	8
83513	21/04/2006	0	25.6	24.5	91	sv	0	0	0
83513	21/04/2006	1200	26.2	25.3	92	sv	36	2	7
83513	21/04/2006	1800	32.4	27.7	69	sv	27	4	7
83513	22/04/2006	0	25.8	24.7	92	sv	0	0	6
83513	22/04/2006	1200	26.6	25.1	88	sv	0	0	0
83513	22/04/2006	1800	32.2	27.1	67	sv	27	2	8
83513	23/04/2006	0	26.2	25.1	91	sv	0	0	0
83513	23/04/2006	1200	26.6	25.1	88	sv	5	2	8
83513	23/04/2006	1800	33.2	26.9	59	sv	5	2	7
83513	24/04/2006	0	25.4	24.5	93	sv	0	0	0
83513	24/04/2006	1200	26.6	25.7	93	sv	0	0	0
83513	24/04/2006	1800	33.6	26.9	58	sv	5	2	4
83513	25/04/2006	0	25.6	24.7	93	sv	36	1	0
83513	25/04/2006	1200	26.6	25.3	89	sv	9	2	4
83513	25/04/2006	1800	34.6	26.9	53	sv	36	4	7
83513	26/04/2006	0	27.6	25.5	84	sv	0	0	4
83513	26/04/2006	1200	26.4	24.3	83	sv	18	1	5
83513	26/04/2006	1800	33.6	25.3	49	sv	5	2	4
83513	27/04/2006	0	25.6	24.1	88	sv	0	0	0
83513	27/04/2006	1200	25	23.5	88	sv	5	2	4
83513	27/04/2006	1800	33.2	24.5	47	sv	18	2	3
83513	28/04/2006	0	24.6	23.1	88	sv	0	0	0
83513	28/04/2006	1200	24.2	23.5	94	sv	0	0	0
83513	28/04/2006	1800	33.6	26.8	57	sv	5	4	4
83513	29/04/2006	0	24.8	23.7	92	sv	0	0	0
83513	29/04/2006	1200	25.6	23.5	83	sv	0	0	0
83513	29/04/2006	1800	34	25.7	49	sv	36	2	4
83513	30/04/2006	0	24	22.5	87	sv	0	0	0
83513	30/04/2006	1200	24.6	23.1	88	sv	14	1	4
83513	30/04/2006	1800	31	24.5	57	sv	14	1	7
83513	01/05/2006	0	24	22.9	90	sv	0	0	0
83513	01/05/2006	1200	23	21.1	84	sv	18	4	0
83513	01/05/2006	1800	29	22.7	56	sv	18	4	7
83513	02/05/2006	0	21.6	19.3	79	sv	18	4	0
83513	02/05/2006	1200	17.1	14	69	sv	18	6	0
83513	02/05/2006	1800	24	16.9	45	sv	18	6	0
83513	03/05/2006	0	16.9	14.9	80	sv	18	1	0
83513	03/05/2006	1200	15.3	13	75	sv	18	4	8
83513	03/05/2006	1800	23.8	16.7	45	sv	18	6	8
83513	04/05/2006	0	15.3	14.7	93	sv	0	0	0
83513	04/05/2006	1200	15.7	13.4	76	sv	18	4	9
83513	04/05/2006	1800	25.2	18.7	51	sv	18	2	9
83513	05/05/2006	0	16.3	14.9	85	sv	0	0	9
83513	05/05/2006	1200	16.1	14.7	85	sv	18	1	9
83513	05/05/2006	1800	27.6	21.1	54	sv	27	2	7
83513	06/05/2006	0	16.9	16.1	92	sv	0	0	0
83513	06/05/2006	1200	16.7	15.5	89	sv	18	1	7
83513	06/05/2006	1800	28.4	20.5	46	sv	18	4	7
83513	07/05/2006	0	19.6	16.9	75	sv	0	0	0
83513	07/05/2006	1200	19.6	17.1	77	sv	18	6	9
83513	07/05/2006	1800	27.4	20.5	51	sv	18	4	7
83513	08/05/2006	0	19.8	18.3	86	sv	23	1	0
83513	08/05/2006	1200	17.7	14.9	73	sv	18	4	9
83513	08/05/2006	1800	25.4	19.5	56	sv	18	6	8
83513	09/05/2006	0	16.9	15.7	89	sv	0	0	0
83513	09/05/2006	1200	16.5	14.5	79	sv	18	2	8
83513	09/05/2006	1800	24	17.9	52	sv	18	4	8
83513	10/05/2006	0	15.7	14.7	89	sv	0	0	0
83513	10/05/2006	1200	16.3	14.7	83	sv	18	4	0
83513	10/05/2006	1800	24.2	17.5	48	sv	18	4	8
83513	11/05/2006	0	15.1	14.3	91	sv	0	0	0
83513	11/05/2006	1200	16.5	14.8	82	sv	18	4	9
83513	11/05/2006	1800	25.2	18.5	50	sv	18	4	0
83513	12/05/2006	0	15.7	14.7	89	sv	0	0	0
83513	12/05/2006	1200	16.9	14.9	80	sv	18	6	0
83513	12/05/2006	1800	25.4	17.7	43	sv	18	6	1
83513	13/05/2006	0	14.9	13.8	88	sv	0	0	0
83513	13/05/2006	1200	17.3	14.5	72	sv	18	2	0
83513	13/05/2006	1800	27.2	20.5	52	sv	18	2	1
83513	14/05/2006	0	17.3	16.3	90	sv	0	0	0
83513	14/05/2006	1200	16.5	15.1	85	sv	18	2	0
83513	14/05/2006	1800	28.4	20.3	45	sv	18	2	0
83513	15/05/2006	0	18.1	16.9	88	sv	0	0	0
83513	15/05/2006	1200	18.6	16.9	84	sv	23	2	0
83513	15/05/2006	1800	30.2	22.7	50	sv	5	2	0
83513	16/05/2006	0	20.2	19.1	90	sv	0	0	0
83513	16/05/2006	1200	17.3	16.9	96	sv	0	0	0
83513	16/05/2006	1800	32.4	24.9	52	sv	36	4	1
83513	17/05/2006	0	23.4	22.1	89	sv	0	0	0
83513	17/05/2006	1200	22.4	20.9	87	sv	36	1	2
83513	17/05/2006	1800	33.8	26.5	55	sv	36	2	5
83513	18/05/2006	0	25.2	22.7	80	sv	0	0	0
83513	18/05/2006	1200	22	19.9	81	sv	5	4	0
83513	18/05/2006	1800	31.6	22.7	44	sv	36	6	1
83513	19/05/2006	0	21	19.5	86	sv	0	0	0
83513	19/05/2006	1200	22.2	20.3	83	sv	36	1	5
83513	19/05/2006	1800	27.6	23.9	72	sv	32	1	9
83513	20/05/2006	0	21.6	21.3	97	sv	36	1	10
83513	20/05/2006	1200	16.3	15.5	92	sv	23	4	10
83513	20/05/2006	1800	16.5	16.1	96	sv	23	4	10
83513	21/05/2006	0	15.9	15.5	96	sv	23	2	0
83513	21/05/2006	1200	15.9	15.7	98	sv	23	3	10
83513	21/05/2006	1800	17.7	17.5	98	sv	23	2	10
83513	22/05/2006	0	16.5	16.3	100	sv	23	2	0
83513	22/05/2006	1200	17.3	17.1	98	sv	23	4	10
83513	22/05/2006	1800	18.8	17.9	91	sv	18	3	10
83513	23/05/2006	0	17.9	17.5	96	sv	23	1	0
83513	23/05/2006	1200	15.7	13.4	76	sv	18	5	9
83513	23/05/2006	1800	20	15.9	63	sv	18	1	8
83513	24/05/2006	0	18.2	17.1	89	sv	0	0	0
83513	24/05/2006	1200	17.1	15.1	80	sv	18	4	5
83513	24/05/2006	1800	25.8	22.7	76	sv	0	0	7
83513	25/05/2006	0	20.6	20.1	96	sv	0	0	0
83513	25/05/2006	1200	19	18.9	99	sv	27	1	1
83513	25/05/2006	1800	29.4	25.1	70	sv	5	1	3
83513	26/05/2006	0	22	21.5	95	sv	0	0	0
83513	26/05/2006	1200	21.2	20.9	97	sv	36	2	0
83513	26/05/2006	1800	31.2	25.1	60	sv	36	3	3
83513	27/05/2006	0	22.6	22.3	97	sv	0	0	0
83513	27/05/2006	1200	23.4	22.5	92	sv	36	2	0
83513	27/05/2006	1800	32.2	26.3	61	sv	32	2	4
83513	28/05/2006	0	23.4	22.5	92	sv	0	0	0
83513	28/05/2006	1200	22	21.7	97	sv	32	1	0
83513	28/05/2006	1800	32.6	25.9	57	sv	0	0	3
83513	29/05/2006	0	23.2	22.3	92	sv	0	0	0
83513	29/05/2006	1200	22.2	21.1	90	sv	36	2	0
83513	29/05/2006	1800	32	24.1	50	sv	36	4	1
83513	30/05/2006	0	22	21.1	92	sv	0	0	0
83513	30/05/2006	1200	22.6	20.9	85	sv	36	3	3
83513	30/05/2006	1800	32	25.3	57	sv	36	4	1
83513	31/05/2006	0	22.4	21.7	94	sv	0	0	0
83513	31/05/2006	1200	23	22.3	94	sv	36	2	4
83513	31/05/2006	1800	32.2	25.9	59	sv	27	2	5
83513	01/06/2006	0	24.4	23.9	96	sv	0	0	0
83513	01/06/2006	1200	23.4	22.5	93	sv	23	2	5
83513	01/06/2006	1800	32.2	25.5	57	sv	5	2	5
83513	02/06/2006	0	25	23.7	90	sv	0	0	0
83513	02/06/2006	1200	23	21.1	84	sv	9	1	9
83513	02/06/2006	1800	32.4	24.7	51	sv	36	6	7
83513	03/06/2006	0	23	21.3	85	sv	0	0	0
83513	03/06/2006	1200	24.2	21.1	75	sv	36	2	8
83513	03/06/2006	1800	31.4	23.9	51	sv	36	6	9
83513	04/06/2006	0	23	21.3	85	sv	0	0	0
83513	04/06/2006	1200	23	22.1	92	sv	23	2	7
83513	04/06/2006	1800	27.2	23.3	71	sv	27	4	8
83513	05/06/2006	0	20.6	19.9	94	sv	0	0	0
83513	05/06/2006	1200	19.6	18.1	86	sv	23	1	10
83513	05/06/2006	1800	26	23.3	78	sv	0	0	8
83513	06/06/2006	0	22.2	20.9	88	sv	0	0	4
83513	06/06/2006	1200	18.8	18.7	90	sv	0	0	0
83513	06/06/2006	1800	31.4	24.7	56	sv	32	2	7
83513	07/06/2006	0	22.4	21.7	94	sv	0	0	8
83513	07/06/2006	1200	21	20.3	93	sv	0	0	9
83513	07/06/2006	1800	31.4	24.7	56	sv	36	6	8
83513	08/06/2006	0	22	20.9	90	sv	0	0	0
83513	08/06/2006	1200	21	19.9	90	sv	36	2	0
83513	08/06/2006	1800	31	23.9	53	sv	36	10	0
83513	09/06/2006	0	22.6	21.5	90	sv	0	0	0
83513	09/06/2006	1200	21.4	19.5	83	sv	5	2	8
83513	09/06/2006	1800	31	23.9	53	sv	36	2	9
83513	10/06/2006	0	23	21.1	84	sv	0	0	0
83513	10/06/2006	1200	21.8	20.9	92	sv	9	1	10
83513	10/06/2006	1800	27.8	23.9	71	sv	23	4	10
83513	11/06/2006	0	22.8	22.3	96	sv	18	4	10
83513	11/06/2006	1200	19.8	18.7	90	sv	23	4	10
83513	11/06/2006	1800	21	20.7	97	sv	23	6	10
83513	12/06/2006	0	19.8	19.5	97	sv	23	2	10
83513	12/06/2006	1200	18.8	18.5	97	sv	18	1	8
83513	12/06/2006	1800	26.6	23.4	75	sv	0	0	3
83513	13/06/2006	0	21	20.5	95	sv	0	0	0
83513	13/06/2006	1200	18.6	18.5	99	sv	0	0	0
83513	13/06/2006	1800	31	24	54	sv	36	2	8
83513	14/06/2006	0	21	20.4	94	sv	0	0	0
83513	14/06/2006	1200	20.2	19.5	93	sv	0	0	0
83513	14/06/2006	1800	32	25.5	58	sv	0	0	0
83513	15/06/2006	0	21.8	20.7	91	sv	0	0	0
83513	15/06/2006	1200	19.4	18.5	91	sv	5	1	7
83513	15/06/2006	1800	31	23.3	50	sv	9	1	5
83513	16/06/2006	0	21	18.9	81	sv	0	0	0
83513	16/06/2006	1200	18.2	17.3	91	sv	0	0	0
83513	16/06/2006	1800	30.6	19.5	31	sv	14	2	3
83513	17/06/2006	0	17.5	16.3	89	sv	0	0	0
83513	17/06/2006	1200	19.8	17.6	80	sv	14	1	0
83513	17/06/2006	1800	30.4	19.3	31	sv	36	1	5
83513	18/06/2006	0	19.2	18.3	91	sv	36	1	0
83513	18/06/2006	1200	17.8	16.7	89	sv	0	0	0
83513	18/06/2006	1800	31.8	21.7	38	sv	32	1	7
83513	19/06/2006	0	23.8	22.3	87	sv	0	0	8
83513	19/06/2006	1200	17.6	17.3	97	sv	0	0	7
83513	19/06/2006	1800	32.8	23.7	44	sv	36	6	0
83513	20/06/2006	0	21.4	20.7	94	sv	0	0	0
83513	20/06/2006	1200	24	21.5	79	sv	36	6	0
83513	20/06/2006	1800	31	23.5	51	sv	36	8	7
83513	21/06/2006	0	21.6	20.5	90	sv	0	0	0
83513	21/06/2006	1200	19.2	18.9	97	sv	0	0	7
83513	21/06/2006	1800	30.6	23.9	55	sv	36	6	6
83513	22/06/2006	0	22	20.9	90	sv	0	0	8
83513	22/06/2006	1200	21.6	20.7	92	sv	0	0	9
83513	22/06/2006	1800	29	23.9	63	sv	36	1	8
83513	23/06/2006	0	22.4	20.9	87	sv	0	0	0
83513	23/06/2006	1200	20.2	19.7	95	sv	0	0	8
83513	23/06/2006	1800	31.2	23.1	48	sv	9	4	7
83513	24/06/2006	0	20.4	18.9	88	sv	0	0	0
83513	24/06/2006	1200	20	18.5	86	sv	5	1	0
83513	24/06/2006	1800	30.8	22.5	46	sv	36	6	0
83513	25/06/2006	0	20.6	19.3	88	sv	0	0	0
