--------------------
BDMEP - INMET
--------------------
Estação           : PARANAIBA - MS (OMM: 83565)
Latitude  (graus) : -19.75
Longitude (graus) : -51.18
Altitude  (metros): 331.25
Estação Operante
Inicio de operação: 07/07/1971
Periodo solicitado dos dados: 30/03/1700 a 12/08/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;DirecaoVento;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvaporacaoPiche;EvapoBHPotencial;EvapoBHReal;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoNivelMarMedia;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
83565;31/03/1982;0000;0;0.677419;3;66.3;;;142.8;8.142857;20;323.3;;962.551613;30.380645;24.277333;20.529032;84.943548;;
83565;30/04/1982;0000;0;0.944444;3;120.8;;;251.1;6.232143;5;73.6;;966.382222;29.446667;22.956;17.66;71.775;;
83565;31/05/1982;0000;14;0.860215;5;124.1;;;244;6.018182;6;65.2;;967.304301;28.109677;20.704516;14.63871;69.354839;;
83565;30/06/1982;0000;5;1.066667;5;86.8;;;185.9;6.955224;6;58.2;;967.774444;27.873333;21.25931;16.26;76.808333;;
83565;31/07/1982;0000;0;0.956989;3;141.4;;;255.5;5.617021;3;15.3;;968.055914;28.529032;20.728571;14.445161;65.120968;;
83565;31/08/1982;0000;5;1.193548;5;168.4;;;214.5;6.786885;5;12.7;;967.868817;30.548387;22.652;16.122581;61.540323;;
83565;30/09/1982;0000;14;1.477778;6;209;;;205.6;7.884615;4;23;;966.147778;31.88;24.004;17.693333;57.75;;
83565;31/10/1982;0000;0;1.247312;8;143.9;;;217.4;7.338028;17;258.6;;963.667742;32.193548;25.171613;19.406452;70.524194;;
83565;30/11/1982;0000;5;1.122222;5;89.4;;;207.9;7.225;19;193;;962.774444;32.446667;25.656;20.386667;74.808333;;
83565;31/12/1982;0000;0;1.339785;5;84.3;;;145.6;8.670588;19;285;;963.378495;29.793548;24.060714;19.8;80.298387;;
83565;31/01/1983;0000;0;1.021505;4;85.4;;;169.2;8.47191;23;427.8;;961.232258;31.090323;25.243871;20.929032;82.887097;;
83565;28/02/1983;0000;0;1.166667;7;96.5;;;205;7.480519;12;154;;963.308333;32.321429;25.775714;20.578571;76.526786;;
83565;31/03/1983;0000;5;1.064516;5;106.2;;;217.9;7.422535;13;174.6;;963.963441;31.129032;24.787097;19.651613;76.322581;;
83565;30/04/1983;0000;0;0.877778;6;89;;;219.6;6.9375;13;167;;964.383333;31.343333;24.252667;19.073333;77.808333;;
83565;31/05/1983;0000;;;;;;;;;;;;;;22.822581;;75.41129;;
83565;30/06/1983;0000;0;0.685393;3;81.3;;;189;6.929825;5;19.8;;968.088764;27.524138;20.004138;14.344828;75.35;;
83565;31/07/1983;0000;0;0.870968;5;163.3;;;236.1;6.97619;3;64.8;;966.829032;29.670968;21.52;14.490323;61.653226;;
83565;31/08/1983;0000;0;0.956989;3;193.6;;;260.4;;0;0;;968.880645;30.219355;20.978667;13.066667;52.870968;;
83565;30/09/1983;0000;0;1.344444;5;127.4;;;137.2;8.31746;11;88.1;;965.935556;29.533333;22.757333;16.906667;68.816667;;
83565;31/10/1983;0000;0;1.322581;5;124.5;;;195.8;7.934211;11;153.6;;965.008602;30.44;24.184;18.741935;72.766129;;
83565;30/11/1983;0000;5;0.866667;5;116.2;;;212.6;7.775;13;124.9;;964.145556;30.793333;24.516;18.866667;72.75;;
83565;31/12/1983;0000;5;1.204301;3;82.2;;;193;8.197674;23;245.8;;963.389247;30.309677;23.987097;19.451613;81.153226;;
83565;31/01/1984;0000;5;1.204301;9;120;;;282.4;6.863014;17;325.8;;963.262366;;;;72.419355;;
83565;29/02/1984;0000;0;1.022989;5;118.1;;;247.8;5.616279;10;58.4;;963.486207;;;;72.293103;;
83565;31/03/1984;0000;0;0.860215;3;108.8;;;240.4;5.935484;13;175.2;;962.693548;;;;75;;
83565;30/04/1984;0000;0;0.944444;3;93.5;;;215;5.233333;9;105.4;;965.707778;;;;75.433333;;
83565;31/05/1984;0000;0;0.473118;2;95.6;;;226.8;3.505376;7;59.2;;965.550538;;;;72.943548;;
83565;30/06/1984;0000;0;0.788889;5;131.4;;;221.3;2.577778;0;0;;967.92;;;;63.083333;;
83565;31/07/1984;0000;0;1.096774;5;187.2;;;247.5;2.430108;0;0;;967.483871;;;;51.177419;;
83565;31/08/1984;0000;0;1.376344;5;165.4;;;225.2;6.309091;6;58.2;;967.168817;;;;60.354839;;
83565;30/09/1984;0000;0;1.444444;7;184.7;;;235.6;7;6;28;;965.591111;;;;54.65;;
83565;31/10/1984;0000;0;1.387097;6;212.9;;;266.7;6.45;7;101.6;;963.304301;;;;56.072581;;
83565;30/11/1984;0000;0;1.196667;3;174.5;;;223.5;7.202703;9;74.2;;962.917778;;;;64.483333;;
83565;31/12/1984;0000;5;1.086022;5;94.5;;;163.6;7.97561;18;273.6;;961.604301;;;;77.556452;;
83565;31/01/1985;0000;0;1.032258;5;95.1;;;189.5;8.037037;12;182.8;;960.206452;;;;78.685484;;
83565;28/02/1985;0000;5;0.671429;3;104.5;;;219.4;7.276923;11;129.2;;963.308333;;;;73.517857;;
83565;31/03/1985;0000;14;0.817204;3;69.9;;;196;8.026667;19;382.4;;962.647312;;;;82.701613;;
83565;30/04/1985;0000;0;0.866667;3;87.5;;;250;6.102941;12;131.4;;964.593333;;;;78.058333;;
83565;31/05/1985;0000;0;0.924731;14;118.3;;;271.2;5.888889;1;8.6;;966.83871;;;;68.862903;;
